GID,Shooter,gameID
CPOA-XI51,782-JZ2-922,53-EVEI
4UV6-HX9B,782-JZ2-922,53-EVEI
OMCP-14X3,782-JZ2-922,50-CHKI
IQLA-O76Q,782-JZ2-922,53-EVEI
100K-JCE0,782-JZ2-922,53-EVEI
CRRJ-JERW,782-JZ2-922,73-HEMG
1MYG-MYED,782-JZ2-922,53-EVEI
JUXJ-A6CM,782-JZ2-922,50-CHKI
VW27-H2ZV,782-JZ2-922,73-HEMG
1SLZ-3OM8,782-JZ2-922,53-EVEI
C7PO-OA3E,782-JZ2-922,53-EVEI
I8E9-0A2A,782-JZ2-922,73-HEMG
Y0VL-8L88,782-JZ2-922,50-CHKI
UXF5-EMNP,782-JZ2-922,53-EVEI
XWPD-84FD,782-JZ2-922,73-HEMG
RQ8F-OB6O,782-JZ2-922,50-CHKI
E473-CD8W,782-JZ2-922,53-EVEI
90S5-O2MS,782-JZ2-922,50-CHKI
28KY-6JDZ,782-JZ2-922,50-CHKI
717K-F4SP,782-JZ2-922,73-HEMG
0RGB-4YNR,782-JZ2-922,50-CHKI
IZL0-CSXQ,782-JZ2-922,50-CHKI
AR4Q-O2QO,782-JZ2-922,53-EVEI
LDBV-UTUS,782-JZ2-922,53-EVEI
ZVKB-DN9T,782-JZ2-922,50-CHKI
5JA4-23T7,782-JZ2-922,73-HEMG
7FZY-WVKN,782-JZ2-922,50-CHKI
BP0E-AGZX,782-JZ2-922,50-CHKI
CW9Q-1IJ4,782-JZ2-922,53-EVEI
NKD1-OBQC,782-JZ2-922,53-EVEI
LJAS-DBHQ,782-JZ2-922,73-HEMG
D0HU-CXM8,782-JZ2-922,53-EVEI
KHVY-84EJ,782-JZ2-922,73-HEMG
63EZ-QLBL,782-JZ2-922,53-EVEI
UBU3-IXB0,782-JZ2-922,50-CHKI
UHFX-OC64,782-JZ2-922,53-EVEI
TKH0-Y3BX,606-EB2-035,36-XIRB
OBM2-9MHZ,606-EB2-035,36-XIRB
ECV5-XX1P,606-EB2-035,26-IWYR
S2BA-YTP2,606-EB2-035,08-CUEB
DPLY-1B4Y,606-EB2-035,26-IWYR
C2L6-T4YU,606-EB2-035,08-CUEB
93ST-T7JF,606-EB2-035,36-XIRB
E7GU-J5Q7,606-EB2-035,08-CUEB
HEKG-54SK,606-EB2-035,26-IWYR
Q443-HGOE,606-EB2-035,08-CUEB
6POU-5MKM,606-EB2-035,08-CUEB
XBYZ-4HM3,606-EB2-035,36-XIRB
XNLG-L8BR,606-EB2-035,26-IWYR
2UMJ-20H6,606-EB2-035,26-IWYR
V4SD-3HUX,606-EB2-035,26-IWYR
TT53-JQW1,606-EB2-035,36-XIRB
ATG8-UGCN,606-EB2-035,26-IWYR
FC1J-I4S7,606-EB2-035,08-CUEB
Y867-X02J,606-EB2-035,36-XIRB
T172-XUUB,413-VS7-660,72-YMBW
AJ55-OJ89,413-VS7-660,44-DNEN
PJK3-S388,413-VS7-660,03-RNBV
TQ1R-J0E9,413-VS7-660,44-DNEN
RBDL-J570,413-VS7-660,72-YMBW
DWGP-6VH0,413-VS7-660,03-RNBV
9GPG-ZLCS,413-VS7-660,72-YMBW
8XYW-AL89,413-VS7-660,44-DNEN
RT7F-AD8W,413-VS7-660,44-DNEN
96ZQ-S116,413-VS7-660,72-YMBW
UD4V-R359,413-VS7-660,44-DNEN
FK27-733G,413-VS7-660,44-DNEN
01A5-49IZ,413-VS7-660,72-YMBW
D1Y9-8L0U,413-VS7-660,72-YMBW
718D-KGLS,413-VS7-660,44-DNEN
QT7H-MNTD,413-VS7-660,44-DNEN
BGPY-QNH3,413-VS7-660,72-YMBW
FNLI-AS6J,413-VS7-660,72-YMBW
IKRX-5EVA,413-VS7-660,72-YMBW
YQDH-AF0U,413-VS7-660,72-YMBW
Y551-GBBS,413-VS7-660,03-RNBV
MT33-DQG8,413-VS7-660,03-RNBV
012D-DD67,413-VS7-660,44-DNEN
GO45-9T1T,413-VS7-660,44-DNEN
064E-0GLN,413-VS7-660,72-YMBW
H0CE-UMZ2,413-VS7-660,72-YMBW
LFSU-ANSH,413-VS7-660,03-RNBV
MXJ3-T684,413-VS7-660,44-DNEN
7L3C-LGNH,413-VS7-660,03-RNBV
MFRT-1PPI,413-VS7-660,03-RNBV
70GK-Q3AW,413-VS7-660,72-YMBW
EQQI-YDUK,413-VS7-660,03-RNBV
GYDI-8FYO,413-VS7-660,44-DNEN
6K6N-A10F,413-VS7-660,72-YMBW
W56K-73DD,413-VS7-660,03-RNBV
GSHO-MSCV,413-VS7-660,03-RNBV
F7ZQ-XJTY,413-VS7-660,03-RNBV
YJ2J-9NWA,413-VS7-660,03-RNBV
1MXY-6BGF,413-VS7-660,44-DNEN
YHBA-8DD2,716-YB3-777,28-ITEV
FLKS-3QSX,716-YB3-777,73-XJJP
K5X4-S06G,716-YB3-777,28-ITEV
TWRJ-PDXB,716-YB3-777,97-OQKW
E5MG-R4TR,716-YB3-777,34-NBJJ
P0H7-CRS2,716-YB3-777,34-NBJJ
441G-OYOF,716-YB3-777,34-NBJJ
4FWM-MC4D,716-YB3-777,20-XOBB
55GS-E7B1,716-YB3-777,23-AODU
A8JH-89LJ,716-YB3-777,28-ITEV
G9I2-F9WY,716-YB3-777,73-XJJP
TQ32-NF92,716-YB3-777,34-NBJJ
B4Z1-JCRJ,716-YB3-777,97-OQKW
DT08-MKD0,716-YB3-777,73-XJJP
QN7J-GI0A,716-YB3-777,23-AODU
7T1K-TSYG,716-YB3-777,73-XJJP
TW8I-J24H,716-YB3-777,20-XOBB
NP6M-GIHN,716-YB3-777,97-OQKW
XZJX-75F5,716-YB3-777,23-AODU
4AAF-4SZ6,716-YB3-777,28-ITEV
N4XD-3TOQ,716-YB3-777,73-XJJP
4AES-0XNV,716-YB3-777,97-OQKW
P1IM-WBUB,716-YB3-777,23-AODU
GCXE-EWHZ,716-YB3-777,73-XJJP
D0SS-MLFP,716-YB3-777,20-XOBB
R3ND-KSLD,716-YB3-777,20-XOBB
DMXR-P5T2,716-YB3-777,20-XOBB
NAT9-IPJY,716-YB3-777,97-OQKW
6RB8-V8HB,716-YB3-777,10-ZBMC
F1DA-FOK3,716-YB3-777,73-XJJP
CYDE-GOYQ,716-YB3-777,10-ZBMC
TM75-N65X,716-YB3-777,73-XJJP
SEEM-SGFJ,716-YB3-777,73-XJJP
CHMX-R7UH,716-YB3-777,73-XJJP
4P8H-L2P2,716-YB3-777,28-ITEV
H6TZ-8700,716-YB3-777,20-XOBB
9LP7-VDYU,716-YB3-777,20-XOBB
R9QA-D6JR,716-YB3-777,97-OQKW
UCNB-6D74,365-LI2-338,97-TFCQ
QYPE-1KTB,365-LI2-338,26-PRYG
FY4N-AR70,365-LI2-338,97-TFCQ
1P5U-78JX,365-LI2-338,48-ZYPV
PQCA-DEAM,365-LI2-338,48-ZYPV
Z7Z7-KASJ,365-LI2-338,29-RVOE
K1VO-RODP,365-LI2-338,97-TFCQ
DMWX-IJ4I,365-LI2-338,26-PRYG
KQUK-T2Q7,365-LI2-338,26-PRYG
NKGH-015X,365-LI2-338,97-TFCQ
6JYL-5P9V,365-LI2-338,48-ZYPV
685F-ERVC,365-LI2-338,29-RVOE
6RA7-M0WD,365-LI2-338,97-TFCQ
9DNL-4VLG,365-LI2-338,48-ZYPV
XIJH-DEF6,365-LI2-338,72-TXHT
QSG8-BRQ8,365-LI2-338,48-ZYPV
KZJD-0GN1,365-LI2-338,72-TXHT
3SPN-S4L1,365-LI2-338,72-TXHT
PPHP-HG0R,365-LI2-338,97-TFCQ
QBD4-6UR6,365-LI2-338,48-ZYPV
IIYF-15IQ,365-LI2-338,29-RVOE
0GC5-9OTB,365-LI2-338,97-TFCQ
BS1N-OFZ0,365-LI2-338,26-PRYG
L1D6-7HCJ,365-LI2-338,72-TXHT
12XM-D1EA,365-LI2-338,97-TFCQ
RNDV-ECEX,365-LI2-338,26-PRYG
2RVE-JZZW,286-LF6-715,29-TUVF
463Q-FH51,286-LF6-715,78-ZJPC
E5GE-IR63,286-LF6-715,78-ZJPC
C8AK-IA7F,286-LF6-715,78-ZJPC
FLL0-RNK2,286-LF6-715,78-ZJPC
VF9C-U253,286-LF6-715,78-ZJPC
QY38-1I1R,286-LF6-715,85-VLYI
1UIC-TLCZ,286-LF6-715,57-UYPS
MYPY-GX9V,286-LF6-715,82-FBHP
OK4O-6EOT,286-LF6-715,94-NUJN
N8PL-CD7E,286-LF6-715,78-ZJPC
SAVM-PA24,286-LF6-715,29-TUVF
U7ZF-5YNA,286-LF6-715,29-TUVF
LLSX-RENX,286-LF6-715,57-UYPS
4IQA-78E0,286-LF6-715,94-NUJN
41NZ-PJ3P,418-FJ8-073,98-ZRJH
GFLX-S7PW,418-FJ8-073,96-SDWJ
PR3B-WX5A,418-FJ8-073,80-TAIK
MAZ1-B638,418-FJ8-073,38-QOWV
LUUU-KRFA,418-FJ8-073,98-ZRJH
411S-H0VX,418-FJ8-073,00-QVFU
7HDL-VI6Z,418-FJ8-073,38-QOWV
0QUA-41LV,418-FJ8-073,98-ZRJH
0U99-HZVC,418-FJ8-073,00-QVFU
7NMI-IK3Y,418-FJ8-073,96-SDWJ
CT33-VU3Y,418-FJ8-073,98-ZRJH
2QL9-IJRP,418-FJ8-073,48-DBFK
E00F-33C0,418-FJ8-073,38-QOWV
4OJD-VQKP,418-FJ8-073,80-TAIK
1OV4-KQGH,418-FJ8-073,48-DBFK
3X44-6YQC,418-FJ8-073,80-TAIK
1O5J-L2FF,418-FJ8-073,98-ZRJH
ANOP-DBT1,418-FJ8-073,00-QVFU
JESL-M8KE,797-AR8-660,43-NKND
ZE7V-2RQ0,797-AR8-660,99-ZADH
T68J-QNSC,797-AR8-660,87-BLBU
RLM5-30TA,797-AR8-660,99-ZADH
Y5QI-QK0W,797-AR8-660,99-ZADH
GYHM-GMXV,797-AR8-660,21-KZBA
339I-ZSQR,797-AR8-660,21-KZBA
5Z92-FC33,797-AR8-660,29-WGKZ
772B-7Z5Y,797-AR8-660,29-WGKZ
GBNY-62PH,797-AR8-660,43-NKND
A344-VN9M,797-AR8-660,29-WGKZ
H366-32W2,797-AR8-660,29-WGKZ
8LBR-0KQD,797-AR8-660,87-BLBU
QHE2-Z4AF,797-AR8-660,21-KZBA
F5AI-PN42,797-AR8-660,29-WGKZ
WLZ7-B2OK,797-AR8-660,29-WGKZ
EKAG-BF38,797-AR8-660,21-KZBA
RIKR-QWXV,797-AR8-660,43-NKND
120X-ARRT,797-AR8-660,45-AYYT
TYEO-VSWV,797-AR8-660,87-BLBU
6S19-RY96,797-AR8-660,45-AYYT
HHD8-00A3,797-AR8-660,87-BLBU
0Y2B-3DEY,797-AR8-660,29-WGKZ
FRWW-2MG9,797-AR8-660,29-WGKZ
70QU-XTGB,797-AR8-660,87-BLBU
CSJM-8JAG,797-AR8-660,29-WGKZ
V1WO-PUF6,797-AR8-660,87-BLBU
HS9A-67LG,797-AR8-660,45-AYYT
GER2-LYQW,797-AR8-660,87-BLBU
406U-S5YB,797-AR8-660,87-BLBU
ANRB-QHDZ,797-AR8-660,99-ZADH
MK7Q-6UYV,797-AR8-660,99-ZADH
G5BK-C7VP,797-AR8-660,21-KZBA
0BFF-AMNI,797-AR8-660,43-NKND
8UIE-RSVA,797-AR8-660,99-ZADH
MHFQ-W03L,383-IJ4-401,82-OHCX
6NLM-GEHI,383-IJ4-401,52-FTQG
SS9T-NDLJ,383-IJ4-401,52-FTQG
589G-C91W,383-IJ4-401,57-HYBH
BGWC-T6EZ,383-IJ4-401,82-OHCX
PEXL-I1YT,383-IJ4-401,57-HYBH
0ZDO-IZZN,383-IJ4-401,82-OHCX
1EWN-WDND,383-IJ4-401,52-FTQG
UW8Y-XLLV,383-IJ4-401,52-FTQG
J96L-1JX5,383-IJ4-401,82-OHCX
7UU7-RHN9,383-IJ4-401,52-FTQG
OFTM-GUUD,383-IJ4-401,47-HMET
NHPF-U2L1,383-IJ4-401,57-HYBH
RWMH-INNS,383-IJ4-401,82-OHCX
LRF9-F5P2,383-IJ4-401,47-HMET
64XG-PFOF,383-IJ4-401,57-HYBH
PK73-CO4L,383-IJ4-401,47-HMET
QVB3-GIL2,383-IJ4-401,82-OHCX
6VX0-THH1,383-IJ4-401,57-HYBH
WB9P-17EQ,383-IJ4-401,57-HYBH
5HD9-2OYL,383-IJ4-401,57-HYBH
YG8I-8EMW,383-IJ4-401,82-OHCX
1U7D-HSS1,383-IJ4-401,52-FTQG
AWO1-AVFX,383-IJ4-401,47-HMET
BUVQ-EO58,383-IJ4-401,57-HYBH
GWIW-1EOE,383-IJ4-401,52-FTQG
2XS6-O4N4,383-IJ4-401,52-FTQG
ALLH-9RX7,383-IJ4-401,52-FTQG
FXQG-S8AV,383-IJ4-401,52-FTQG
0K7M-DOZH,383-IJ4-401,47-HMET
4FH4-2NVS,383-IJ4-401,57-HYBH
KIW0-ZAXZ,383-IJ4-401,57-HYBH
5D88-C0G9,383-IJ4-401,52-FTQG
FRWI-WT7O,383-IJ4-401,57-HYBH
INJA-D110,383-IJ4-401,47-HMET
LS3F-0IDP,383-IJ4-401,82-OHCX
Z4RY-NHHI,383-IJ4-401,82-OHCX
MKW6-8CQF,383-IJ4-401,47-HMET
X3G4-PQMR,383-IJ4-401,47-HMET
6EAB-Y07N,383-IJ4-401,52-FTQG
6CHE-HE9O,383-IJ4-401,57-HYBH
JYY7-JGP5,383-IJ4-401,57-HYBH
22TI-UP0T,383-IJ4-401,82-OHCX
J65C-OCV4,383-IJ4-401,57-HYBH
R8XC-7IP1,383-IJ4-401,52-FTQG
FS9M-FPC0,176-KA6-944,72-TXHT
HO63-KWYU,176-KA6-944,97-TFCQ
AMP3-OB94,176-KA6-944,26-PRYG
7GZQ-R43H,176-KA6-944,72-TXHT
30CP-357L,176-KA6-944,48-ZYPV
VX5R-9MYU,176-KA6-944,97-TFCQ
2QO2-JSO4,176-KA6-944,97-TFCQ
KYHT-IE3X,176-KA6-944,48-ZYPV
CFH9-YB43,176-KA6-944,72-TXHT
V7GJ-V635,176-KA6-944,26-PRYG
LMPC-XC9K,176-KA6-944,26-PRYG
VL3Q-AGTL,176-KA6-944,72-TXHT
TOBY-RFB3,176-KA6-944,29-RVOE
V97R-VYD9,176-KA6-944,48-ZYPV
NO1D-ODFQ,176-KA6-944,72-TXHT
AFN4-FO79,176-KA6-944,97-TFCQ
FQBG-9PS0,176-KA6-944,26-PRYG
YXA7-781Z,176-KA6-944,29-RVOE
4RGS-Q6B8,176-KA6-944,72-TXHT
9OZE-X4UL,176-KA6-944,72-TXHT
CGTM-9FT4,176-KA6-944,29-RVOE
RNDS-OH8H,176-KA6-944,72-TXHT
LHJ6-A9L2,176-KA6-944,97-TFCQ
W80K-4GOB,176-KA6-944,48-ZYPV
EOQ2-DRQJ,176-KA6-944,72-TXHT
IBM3-S76O,176-KA6-944,26-PRYG
KPF1-AQII,176-KA6-944,97-TFCQ
1SSU-YP5T,054-LI7-004,12-QFHJ
FLZL-QJZY,054-LI7-004,12-QFHJ
1AVP-UHKL,054-LI7-004,20-BZBL
8T7H-S1ZJ,054-LI7-004,93-FPQY
OMMU-T81G,054-LI7-004,87-IHUI
AIA9-N8XD,054-LI7-004,12-QFHJ
R4T0-IN3X,054-LI7-004,87-IHUI
TBIA-GE84,054-LI7-004,87-IHUI
27UZ-3VCE,054-LI7-004,93-FPQY
SIGY-F286,054-LI7-004,12-QFHJ
IPD3-RIPX,054-LI7-004,93-FPQY
FVFY-NXL5,054-LI7-004,93-FPQY
OX9N-WV6E,054-LI7-004,87-IHUI
V5Z9-TIHL,054-LI7-004,93-FPQY
2BFD-YHKK,054-LI7-004,93-FPQY
12FR-DY8G,054-LI7-004,12-QFHJ
B6JE-1X9A,054-LI7-004,20-BZBL
1LLQ-XMVO,054-LI7-004,93-FPQY
0SAI-2FWI,054-LI7-004,12-QFHJ
2EEH-XAML,054-LI7-004,20-BZBL
M7NA-6V89,054-LI7-004,20-BZBL
P7UM-CD34,054-LI7-004,93-FPQY
6W3U-GVE5,054-LI7-004,12-QFHJ
UCHB-MHJL,054-LI7-004,93-FPQY
RQO3-0DIF,054-LI7-004,12-QFHJ
U6UL-KIDA,054-LI7-004,93-FPQY
FPMG-7CRY,054-LI7-004,12-QFHJ
9HVM-LEKP,054-LI7-004,12-QFHJ
IVZ4-04UI,054-LI7-004,93-FPQY
KV7H-VQG6,054-LI7-004,20-BZBL
QEHO-QHCO,054-LI7-004,12-QFHJ
ZCBD-DJVK,054-LI7-004,20-BZBL
IXWL-XWAC,054-LI7-004,93-FPQY
SSSG-NCG6,054-LI7-004,93-FPQY
RA4F-6SB8,959-VU6-220,72-YMBW
K6LV-BMYP,959-VU6-220,72-YMBW
HRWG-JWLF,959-VU6-220,44-DNEN
WFCT-VSEZ,959-VU6-220,03-RNBV
IBQU-91U5,959-VU6-220,72-YMBW
GWTS-3Q59,959-VU6-220,72-YMBW
GW5F-BJA9,959-VU6-220,03-RNBV
N256-GA4P,959-VU6-220,44-DNEN
VH3Q-AEHM,959-VU6-220,03-RNBV
FIFX-E9R6,959-VU6-220,44-DNEN
RLPU-MHUY,959-VU6-220,03-RNBV
0ODC-6YA5,959-VU6-220,72-YMBW
R68W-2JR3,959-VU6-220,44-DNEN
QD5Z-U61T,959-VU6-220,03-RNBV
JVQX-OK17,959-VU6-220,44-DNEN
AGR7-M1DR,959-VU6-220,44-DNEN
WFW9-0NT6,959-VU6-220,72-YMBW
XHVV-QN82,959-VU6-220,44-DNEN
AQHH-93TW,959-VU6-220,44-DNEN
BMY0-HU2M,959-VU6-220,44-DNEN
TRCC-WY0Q,959-VU6-220,03-RNBV
CHJE-UTGY,959-VU6-220,44-DNEN
UXG2-U4JZ,959-VU6-220,72-YMBW
2RJP-M78V,959-VU6-220,03-RNBV
HLUJ-LGYD,959-VU6-220,72-YMBW
4LLE-E0KJ,959-VU6-220,72-YMBW
CG4P-WD65,959-VU6-220,03-RNBV
LWM9-SBPZ,959-VU6-220,03-RNBV
X70D-K1KZ,959-VU6-220,44-DNEN
ZKAU-QZFS,959-VU6-220,72-YMBW
A41E-IU24,968-JI1-429,08-CUEB
7LZE-RH2N,968-JI1-429,26-IWYR
90XZ-L7OW,968-JI1-429,26-IWYR
CXRK-7Y32,968-JI1-429,08-CUEB
6S3B-AJ8F,968-JI1-429,36-XIRB
SMJ7-OP4Z,968-JI1-429,26-IWYR
60YW-30ON,968-JI1-429,08-CUEB
CQOC-7BFU,968-JI1-429,36-XIRB
6QE6-SE1S,968-JI1-429,08-CUEB
6XSV-5A3Z,968-JI1-429,08-CUEB
PBBH-IMDM,968-JI1-429,08-CUEB
IFHU-SSO7,968-JI1-429,08-CUEB
U9UC-P35U,968-JI1-429,26-IWYR
EIHI-SIZ3,968-JI1-429,36-XIRB
QFGH-WKS6,968-JI1-429,08-CUEB
9C3Q-72OW,968-JI1-429,08-CUEB
XZ7N-COWO,968-JI1-429,36-XIRB
ML5P-4HN8,968-JI1-429,36-XIRB
LXX3-G50C,968-JI1-429,08-CUEB
YRH1-CC6S,968-JI1-429,26-IWYR
CFZV-ML9N,968-JI1-429,26-IWYR
JTN5-C7UO,968-JI1-429,08-CUEB
L4IP-3ILR,968-JI1-429,08-CUEB
4X7D-R9BQ,968-JI1-429,26-IWYR
CDKH-2OP8,968-JI1-429,26-IWYR
G48S-37U5,968-JI1-429,08-CUEB
H3KR-BQ7U,968-JI1-429,36-XIRB
OFZL-QGMO,968-JI1-429,08-CUEB
BO4F-CJTD,968-JI1-429,26-IWYR
TEVD-BMOQ,968-JI1-429,26-IWYR
L6J0-42SB,968-JI1-429,36-XIRB
UK63-YMOF,968-JI1-429,36-XIRB
0G25-47FP,968-JI1-429,36-XIRB
X8C3-PG2N,968-JI1-429,08-CUEB
ANQ9-L6J5,968-JI1-429,36-XIRB
RQO3-RJTB,968-JI1-429,26-IWYR
MPK9-VT9H,968-JI1-429,36-XIRB
3T0H-SNHO,968-JI1-429,26-IWYR
HROL-MJ10,968-JI1-429,26-IWYR
XAXG-WKZL,968-JI1-429,36-XIRB
DIIQ-LMPB,968-JI1-429,36-XIRB
TUYA-5AJX,968-JI1-429,26-IWYR
CRWF-Y373,968-JI1-429,36-XIRB
RUJL-1JM9,968-JI1-429,36-XIRB
0K2W-RXH9,868-QC5-585,44-DNEN
9JSR-C93Q,868-QC5-585,72-YMBW
AJVC-0K4L,868-QC5-585,44-DNEN
F4YV-RLBE,868-QC5-585,44-DNEN
T57G-NCS2,868-QC5-585,44-DNEN
01R5-UNVD,868-QC5-585,44-DNEN
QIBG-ODPQ,868-QC5-585,03-RNBV
3QZQ-EZPP,868-QC5-585,44-DNEN
03YQ-JMOZ,868-QC5-585,72-YMBW
WGE2-2YEW,868-QC5-585,44-DNEN
PUD1-CGT8,868-QC5-585,72-YMBW
9C3W-85ZI,868-QC5-585,03-RNBV
KB4C-DZ88,868-QC5-585,03-RNBV
V1U8-S021,868-QC5-585,44-DNEN
WUDB-H5QA,868-QC5-585,03-RNBV
3LQ8-15T1,868-QC5-585,44-DNEN
ULTX-QD40,868-QC5-585,72-YMBW
HKTB-F0Y5,868-QC5-585,72-YMBW
3KBV-56AD,868-QC5-585,72-YMBW
OX9Z-DT1Z,868-QC5-585,72-YMBW
9QDU-LLSM,868-QC5-585,72-YMBW
X8HJ-DFH7,921-VW8-179,28-ITEV
C10K-TOHT,921-VW8-179,23-AODU
8989-7ITF,921-VW8-179,28-ITEV
N7FZ-YZ0U,921-VW8-179,28-ITEV
3180-MSR8,921-VW8-179,20-XOBB
9JBF-BTIX,921-VW8-179,97-OQKW
DMT8-F6DV,921-VW8-179,73-XJJP
A94E-9A0J,921-VW8-179,28-ITEV
16GV-BK5K,921-VW8-179,97-OQKW
X0G2-65NZ,921-VW8-179,34-NBJJ
12JW-MTTE,921-VW8-179,23-AODU
S3AJ-PPGC,921-VW8-179,97-OQKW
3OVV-IWF7,921-VW8-179,10-ZBMC
75IH-T6NZ,921-VW8-179,73-XJJP
K646-G2PS,921-VW8-179,97-OQKW
AQXM-YCD8,921-VW8-179,34-NBJJ
DSKT-OKY9,921-VW8-179,28-ITEV
4462-1UI6,921-VW8-179,20-XOBB
Z5EM-HLW2,921-VW8-179,97-OQKW
9BBO-1EOV,921-VW8-179,28-ITEV
U5M0-J3MN,921-VW8-179,20-XOBB
4CWK-KUBU,921-VW8-179,28-ITEV
EZI8-X9NQ,921-VW8-179,97-OQKW
NCTG-AUCN,921-VW8-179,97-OQKW
LYTW-HJGB,921-VW8-179,97-OQKW
XX6F-ZLS3,921-VW8-179,23-AODU
KI5T-DZMH,921-VW8-179,73-XJJP
0IDC-PDCX,921-VW8-179,20-XOBB
EBQI-EFIW,921-VW8-179,20-XOBB
6BAX-DG63,921-VW8-179,73-XJJP
G0WP-1FUX,921-VW8-179,34-NBJJ
SJ3K-DW89,921-VW8-179,20-XOBB
TPE8-UII2,921-VW8-179,28-ITEV
932U-4Y2L,921-VW8-179,73-XJJP
HDW4-12YG,921-VW8-179,73-XJJP
VRO6-IKV3,921-VW8-179,20-XOBB
BIID-8Y1Z,921-VW8-179,97-OQKW
38U3-UDUR,921-VW8-179,97-OQKW
NGP2-OOKR,921-VW8-179,23-AODU
AHQP-B6MV,921-VW8-179,34-NBJJ
D9PQ-O18I,921-VW8-179,10-ZBMC
487F-HJ38,921-VW8-179,97-OQKW
R5SK-DCGI,921-VW8-179,10-ZBMC
Q7VA-RXGG,921-VW8-179,10-ZBMC
YSRR-SEI4,921-VW8-179,28-ITEV
3W7K-ZDBN,919-YQ0-656,00-QVFU
PWO7-MXIK,919-YQ0-656,98-ZRJH
CYU4-PD01,919-YQ0-656,80-TAIK
CBF2-LDYP,919-YQ0-656,96-SDWJ
UQ1R-0136,919-YQ0-656,48-DBFK
0F2Y-U6OG,919-YQ0-656,38-QOWV
TE56-0RW1,919-YQ0-656,98-ZRJH
CJZP-UTK6,919-YQ0-656,98-ZRJH
O3G0-DGWF,919-YQ0-656,00-QVFU
149W-L4J9,919-YQ0-656,96-SDWJ
HK4G-4RG1,919-YQ0-656,00-QVFU
T0RB-M7QJ,919-YQ0-656,38-QOWV
KH2G-CRJG,919-YQ0-656,80-TAIK
9UBC-3KH2,919-YQ0-656,80-TAIK
M17T-51DU,919-YQ0-656,98-ZRJH
S7ZB-DM0J,919-YQ0-656,48-DBFK
7Z66-DN9O,919-YQ0-656,38-QOWV
IXED-0JEI,919-YQ0-656,00-QVFU
60Q4-JDMN,919-YQ0-656,00-QVFU
R7JR-KR14,919-YQ0-656,00-QVFU
KJB8-8JPJ,919-YQ0-656,80-TAIK
UN6Q-7SSY,919-YQ0-656,98-ZRJH
EO43-PVES,919-YQ0-656,38-QOWV
1IG1-UNI8,919-YQ0-656,96-SDWJ
Z3AC-RTJB,919-YQ0-656,48-DBFK
HG5P-T47F,919-YQ0-656,48-DBFK
KFF2-I77H,919-YQ0-656,38-QOWV
KCKB-4JKL,919-YQ0-656,98-ZRJH
NZY9-DJGQ,919-YQ0-656,96-SDWJ
JTH5-X5RH,919-YQ0-656,38-QOWV
QISQ-Q25U,919-YQ0-656,48-DBFK
MK09-W5JJ,919-YQ0-656,96-SDWJ
8ERY-L6SD,919-YQ0-656,80-TAIK
LTYU-T76H,919-YQ0-656,96-SDWJ
PYX0-FCKD,919-YQ0-656,38-QOWV
KTIQ-0YTK,919-YQ0-656,00-QVFU
5VVQ-QHWJ,919-YQ0-656,48-DBFK
S46H-ME4N,919-YQ0-656,80-TAIK
AS3B-UZZQ,919-YQ0-656,80-TAIK
HBRA-KSYF,834-MX1-990,51-WAKS
UQGJ-WQLU,834-MX1-990,62-HHIV
5ZQ9-7ODQ,834-MX1-990,62-HHIV
B63X-5N4B,834-MX1-990,52-MZSO
A9ZN-H9RD,834-MX1-990,34-PGDZ
G3MP-KYVQ,834-MX1-990,60-RRPE
Y52W-PMKB,834-MX1-990,10-SFBH
V5OD-CL87,834-MX1-990,52-MZSO
VN5L-PVGN,834-MX1-990,76-JWMY
IUIS-9FDK,834-MX1-990,10-SFBH
C01Y-HLIQ,834-MX1-990,51-WAKS
DY0R-O55A,834-MX1-990,51-WAKS
UNCP-U8GS,834-MX1-990,41-ZNRT
VW5C-K8Y0,834-MX1-990,97-ZNYA
BJQR-4FFU,834-MX1-990,41-ZNRT
E8U6-87NL,834-MX1-990,53-DBWX
XFC9-RC8R,834-MX1-990,51-WAKS
YOAF-7BVA,834-MX1-990,51-WAKS
NS0L-0P6G,834-MX1-990,52-MZSO
RWT8-AH0D,834-MX1-990,41-ZNRT
OVLN-R4ER,834-MX1-990,62-HHIV
IIDH-0KB4,834-MX1-990,76-JWMY
4LAG-TQ0G,834-MX1-990,51-WAKS
U7EA-GYPY,834-MX1-990,62-HHIV
IX5X-8R8Z,834-MX1-990,41-ZNRT
PQU4-COCC,834-MX1-990,52-MZSO
OY05-FJZ2,834-MX1-990,97-ZNYA
9Z3B-WB6I,834-MX1-990,34-PGDZ
8Z6D-BSPW,834-MX1-990,72-BURH
6V5W-5MM3,834-MX1-990,72-BURH
3OMO-RA4G,834-MX1-990,41-ZNRT
QFVJ-NA7Z,834-MX1-990,52-MZSO
9BQG-LLDG,834-MX1-990,60-RRPE
UL5E-RGVG,834-MX1-990,34-PGDZ
UMRV-XVCM,834-MX1-990,97-ZNYA
L1X9-7IVM,834-MX1-990,34-PGDZ
1GV2-DG0N,834-MX1-990,60-RRPE
V8TR-8392,834-MX1-990,10-SFBH
6RP1-ZF2A,834-MX1-990,10-SFBH
MJVT-7OP6,834-MX1-990,62-HHIV
GKXX-HYOG,834-MX1-990,72-BURH
3Z06-ZEW6,834-MX1-990,41-ZNRT
546D-B5SX,834-MX1-990,53-DBWX
